Data;Vendas_Semana;Feriado_Semana;Temperatura_F;Temperatura_C;Preco_Gasolina;Inflação;Desemprego;
16/03/2012;2025582,62;0;52,5;11,39;3,529;0,13%;6,10%;
16/03/2012;1941040,5;0;50,56;10,31;3,862;0,19%;8,42%;
16/03/2012;570611,23;0;47,42;8,57;4,021;0,14%;7,94%;
16/03/2012;520850,71;0;38,02;3,34;3,486;0,20%;6,16%;
16/03/2012;853136,46;0;43,69;6,49;3,529;0,13%;6,40%;
16/03/2012;1022018,43;0;45,84;7,69;3,867;0,14%;8,08%;
16/03/2012;1312849,1;0;48,2;9;4,021;0,14%;7,94%;
16/03/2012;2064991,71;0;53,73;12,07;3,862;0,21%;6,96%;
16/03/2012;767338,32;0;63,39;17,44;3,734;0,22%;7,06%;
16/03/2012;966780,01;0;46,06;7,81;3,867;0,13%;7,50%;
16/03/2012;1258364,31;0;41,19;5,11;3,867;0,14%;4,26%;
16/03/2012;1239299,12;0;48,68;9,27;4,021;0,14%;8,66%;
16/03/2012;638204,27;0;50,64;10,36;3,862;0,21%;6,96%;
16/03/2012;919503,4;0;35,06;1,7;3,867;0,14%;7,47%;
16/03/2012;1635984,07;0;49,6;9,78;4,021;0,13%;8,01%;
16/03/2012;1337875,49;0;64,44;18,02;4,273;0,13%;12,19%;
16/03/2012;489293,72;0;46,06;7,81;3,867;0,14%;8,99%;
16/03/2012;413617,45;0;63,39;17,44;3,734;0,22%;7,06%;
16/03/2012;1481728,13;0;63,39;17,44;3,734;0,22%;7,06%;
16/03/2012;1138101,18;0;51,51;10,84;3,486;0,20%;8,26%;
16/03/2012;278067,73;0;65,99;18,88;4,273;0,13%;7,60%;
16/03/2012;999298,43;0;48,09;8,94;3,707;0,13%;9,65%;
16/03/2012;793045,82;0;49,6;9,78;3,862;0,13%;8,74%;
16/03/2012;335345,82;0;67,48;19,71;3,779;0,22%;7,24%;
16/03/2012;484588,34;0;67,48;19,71;3,734;0,22%;7,24%;
16/03/2012;428465,11;0;64,44;18,02;4,273;0,13%;12,19%;
16/03/2012;1522421,07;0;65,81;18,78;3,734;0,22%;7,24%;
16/03/2012;891154,18;0;37,13;2,85;3,867;0,14%;4,26%;
16/03/2012;1201511,62;0;47,76;8,76;3,486;0,20%;6,59%;
16/03/2012;618767,26;0;62,11;16,73;4,273;0,13%;7,55%;
16/03/2012;661707,02;0;57,88;14,38;3,734;0,21%;9,65%;
16/03/2012;331965,95;0;52,5;11,39;3,529;0,13%;5,77%;
16/03/2012;788340,23;0;50,56;10,31;3,862;0,19%;8,42%;
23/03/2012;1511068,07;0;65,93;18,85;3,787;0,22%;7,35%;
23/03/2012;1790439,16;0;64,01;17,78;3,787;0,22%;7,06%;
23/03/2012;413907,25;0;66,53;19,18;3,787;0,22%;6,83%;
23/03/2012;2091592,54;0;59,07;15,04;3,759;0,13%;4,61%;
23/03/2012;321299,99;0;64,44;18,02;3,787;0,22%;5,94%;
23/03/2012;1495143,62;0;63,71;17,62;3,787;0,22%;6,13%;
23/03/2012;615997,29;0;35,06;1,7;3,664;0,20%;8,26%;
23/03/2012;874223,25;0;52,9;11,61;3,787;0,22%;5,83%;
23/03/2012;550791,32;0;58,79;14,88;3,787;0,23%;5,67%;
23/03/2012;1837457,69;0;56,54;13,63;4,288;0,13%;7,55%;
23/03/2012;1300593,61;0;67,16;19,53;3,787;0,22%;6,83%;
23/03/2012;1045419,87;0;56,26;13,48;4,038;0,13%;12,19%;
23/03/2012;1904421,74;0;47,83;8,79;3,671;0,13%;6,10%;
23/03/2012;1893447,71;0;59,45;15,25;3,9;0,19%;8,42%;
23/03/2012;565481,88;0;58,92;14,96;4,054;0,14%;7,94%;
23/03/2012;493503,89;0;38,7;3,72;3,664;0,20%;6,16%;
23/03/2012;851762,28;0;40,69;4,83;3,671;0,13%;6,40%;
23/03/2012;1031139,3;0;58,06;14,48;3,889;0,14%;8,08%;
23/03/2012;1342254,55;0;56,72;13,73;4,054;0,14%;7,94%;
23/03/2012;1992436,96;0;66,11;18,95;3,9;0,21%;6,96%;
23/03/2012;729759,97;0;62,96;17,2;3,787;0,22%;7,06%;
23/03/2012;992774,4;0;54,68;12,6;3,889;0,14%;7,50%;
23/03/2012;1288154,1;0;57,82;14,34;3,889;0,14%;4,26%;
23/03/2012;1221723,94;0;59,51;15,28;4,054;0,14%;8,66%;
23/03/2012;672831,78;0;62,7;17,06;3,9;0,21%;6,96%;
23/03/2012;874790,68;0;49,97;9,98;3,889;0,14%;7,47%;
23/03/2012;1620839,34;0;57,3;14,06;4,054;0,14%;8,01%;
23/03/2012;1216059,41;0;56,26;13,48;4,038;0,13%;12,19%;
23/03/2012;517408,48;0;54,68;12,6;3,889;0,14%;8,99%;
23/03/2012;430222,97;0;62,96;17,2;3,787;0,22%;7,06%;
23/03/2012;1365824,97;0;62,96;17,2;3,787;0,22%;7,06%;
23/03/2012;1146632,46;0;47,64;8,69;3,664;0,20%;8,26%;
23/03/2012;246970,97;0;60,82;16,01;4,288;0,13%;7,60%;
23/03/2012;945143,33;0;47,93;8,85;3,759;0,13%;9,65%;
23/03/2012;760671,1;0;57,3;14,06;3,9;0,14%;8,74%;
23/03/2012;317872,51;0;69,18;20,66;3,845;0,22%;7,24%;
23/03/2012;520887,23;0;69,18;20,66;3,787;0,22%;7,24%;
23/03/2012;412456,48;0;56,26;13,48;4,038;0,13%;12,19%;
23/03/2012;1469593,37;0;67,91;19,95;3,787;0,22%;7,24%;
23/03/2012;844490,86;0;52,27;11,26;3,889;0,14%;4,26%;
23/03/2012;1215354,38;0;44,04;6,69;3,664;0,20%;6,59%;
23/03/2012;561226,38;0;56,54;13,63;4,288;0,13%;7,55%;
23/03/2012;610940,94;0;56,28;13,49;3,787;0,21%;9,65%;
23/03/2012;296947,06;0;47,83;8,79;3,671;0,13%;5,77%;
23/03/2012;791835,37;0;59,45;15,25;3,9;0,19%;8,42%;
30/03/2012;1649604,63;0;67,61;19,78;3,845;0,22%;7,35%;
30/03/2012;1857480,84;0;66,83;19,35;3,845;0,22%;7,06%;
30/03/2012;407488,84;0;69,36;20,76;3,845;0,22%;6,83%;
30/03/2012;2089381,77;0;72,63;22,57;3,82;0,13%;4,61%;
30/03/2012;331318,73;0;67,76;19,87;3,845;0,22%;5,94%;
30/03/2012;1508933,26;0;67,91;19,95;3,845;0,22%;6,13%;
30/03/2012;583322,2;0;44,99;7,22;3,75;0,20%;8,26%;
30/03/2012;905935,29;0;66,69;19,27;3,845;0,22%;5,83%;
30/03/2012;574985,37;0;67,87;19,93;3,845;0,21%;5,67%;
30/03/2012;1815760,42;0;67,92;19,96;4,294;0,13%;7,55%;
30/03/2012;1300104,03;0;70,23;21,24;3,845;0,22%;6,83%;
30/03/2012;1025382,22;0;64,36;17,98;4,294;0,13%;12,19%;
30/03/2012;1948982,7;0;53,2;11,78;3,734;0,13%;6,10%;
30/03/2012;1905033,01;0;50,04;10,02;3,953;0,19%;8,42%;
30/03/2012;557547,25;0;42,65;5,92;4,098;0,14%;7,94%;
30/03/2012;485095,41;0;48,29;9,05;3,75;0,20%;6,16%;
30/03/2012;872469,03;0;45,29;7,38;3,734;0,13%;6,40%;
30/03/2012;1009121,2;0;45,35;7,42;3,921;0,14%;8,08%;
30/03/2012;1327139,35;0;43,47;6,37;4,098;0,14%;7,94%;
30/03/2012;2074721,74;0;51,52;10,84;3,953;0,21%;6,96%;
30/03/2012;724798,76;0;67,87;19,93;3,845;0,22%;7,06%;
30/03/2012;965769,93;0;46,4;8;3,921;0,14%;7,50%;
30/03/2012;1261964,96;0;36,71;2,62;3,921;0,14%;4,26%;
30/03/2012;1230106,13;0;47,28;8,49;4,098;0,14%;8,66%;
30/03/2012;684348,92;0;47,92;8,84;3,953;0,21%;6,96%;
30/03/2012;922018,43;0;33,33;0,74;3,921;0,14%;7,47%;
30/03/2012;1615494,14;0;49,4;9,67;4,098;0,14%;8,01%;
30/03/2012;1209524,11;0;64,36;17,98;4,294;0,13%;12,19%;
30/03/2012;504566,28;0;46,4;8;3,921;0,14%;8,99%;
30/03/2012;449603,91;0;67,87;19,93;3,845;0,22%;7,06%;
30/03/2012;1318854,22;0;67,87;19,93;3,845;0,22%;7,06%;
30/03/2012;1108686,87;0;56,09;13,38;3,75;0,20%;8,26%;
30/03/2012;251327,67;0;71,34;21,86;4,294;0,13%;7,60%;
30/03/2012;938861,77;0;59,29;15,16;3,82;0,13%;9,65%;
30/03/2012;744525,69;0;49,4;9,67;3,953;0,14%;8,74%;
30/03/2012;304144,9;0;70,48;21,38;3,891;0,22%;7,24%;
30/03/2012;533734,94;0;70,48;21,38;3,845;0,22%;7,24%;
30/03/2012;408679,36;0;64,36;17,98;4,294;0,13%;12,19%;
30/03/2012;1499727,02;0;69,11;20,62;3,845;0,22%;7,24%;
30/03/2012;871945,64;0;36,25;2,36;3,921;0,14%;4,26%;
30/03/2012;1239423,19;0;51,56;10,87;3,75;0,20%;6,59%;
30/03/2012;544408,14;0;67,92;19,96;4,294;0,13%;7,55%;
30/03/2012;623258,4;0;69,88;21,04;3,845;0,21%;9,65%;
30/03/2012;310027,29;0;53,2;11,78;3,734;0,13%;5,77%;
30/03/2012;777254,06;0;50,04;10,02;3,953;0,19%;8,42%;
06/04/2012;1899676,88;0;70,43;21,35;3,891;0,22%;7,14%;
06/04/2012;2129035,91;0;68,43;20,24;3,891;0,22%;6,89%;
06/04/2012;503232,13;0;73,01;22,78;3,891;0,22%;6,66%;
06/04/2012;2470206,13;0;67,69;19,83;3,864;0,13%;4,31%;
06/04/2012;402985,7;0;70,4;21,33;3,891;0,22%;5,80%;
06/04/2012;1840131,19;0;71,6;22;3,891;0,22%;5,96%;
06/04/2012;621425,98;0;44,29;6,83;3,854;0,20%;8,35%;
06/04/2012;1046816,59;0;62,18;16,77;3,891;0,22%;5,68%;
06/04/2012;677885,99;0;68,83;20,46;3,891;0,23%;5,54%;
06/04/2012;2163384,17;0;65,99;18,88;4,282;0,13%;7,38%;
06/04/2012;1596325,01;0;74,19;23,44;3,891;0,22%;6,66%;
06/04/2012;1128765,71;0;64,05;17,81;4,121;0,13%;11,63%;
06/04/2012;2271614,76;0;48,85;9,36;3,793;0,13%;5,97%;
06/04/2012;2376022,26;0;49,73;9,85;3,996;0,19%;8,57%;
06/04/2012;659950,36;0;40,01;4,45;4,143;0,14%;8,35%;
06/04/2012;502662,07;0;48,93;9,41;3,854;0,20%;6,17%;
06/04/2012;986922,62;0;43,92;6,62;3,793;0,13%;6,24%;
06/04/2012;1200815,3;0;43,8;6,56;3,957;0,14%;8,30%;
06/04/2012;1631737,68;0;40,23;4,57;4,143;0,14%;8,35%;
06/04/2012;2565259,92;0;50,06;10,03;3,996;0,21%;7,14%;
06/04/2012;761956,58;0;69,02;20,57;3,891;0,22%;6,89%;
06/04/2012;1197489,66;0;46,38;7,99;3,957;0,14%;7,67%;
06/04/2012;1604605,69;0;37,43;3,02;3,957;0,14%;4,13%;
06/04/2012;1524734,29;0;45,25;7,36;4,143;0,14%;8,98%;
06/04/2012;791356,9;0;44,73;7,07;3,996;0,21%;7,14%;
06/04/2012;1116829,23;0;33,35;0,75;3,957;0,14%;7,49%;
06/04/2012;1899013,34;0;48,73;9,29;4,143;0,14%;8,25%;
06/04/2012;1559592,79;0;64,05;17,81;4,121;0,13%;11,63%;
06/04/2012;633826,55;0;46,38;7,99;3,957;0,14%;8,35%;
06/04/2012;461511,92;0;69,02;20,57;3,891;0,22%;6,89%;
06/04/2012;1496169,81;0;69,02;20,57;3,891;0,22%;6,89%;
06/04/2012;1270577,01;0;51,49;10,83;3,854;0,20%;8,35%;
06/04/2012;275911,97;0;70,75;21,53;4,282;0,13%;7,40%;
06/04/2012;1091020,37;0;54,42;12,46;3,864;0,13%;9,58%;
06/04/2012;860293,46;0;48,73;9,29;3,996;0,14%;8,88%;
06/04/2012;331026,11;0;73,95;23,31;3,934;0,22%;6,99%;
06/04/2012;564848,78;0;73,95;23,31;3,891;0,22%;6,99%;
06/04/2012;499267,66;0;64,05;17,81;4,121;0,13%;11,63%;
06/04/2012;1764847,94;0;73,49;23,05;3,891;0,22%;6,99%;
06/04/2012;1132064,23;0;36,54;2,52;3,957;0,14%;4,13%;
06/04/2012;1460234,31;0;48,48;9,16;3,854;0,20%;6,55%;
06/04/2012;652312,11;0;65,99;18,88;4,282;0,13%;7,38%;
06/04/2012;658468,27;0;64,7;18,17;3,891;0,21%;9,58%;
06/04/2012;320021,1;0;48,85;9,36;3,793;0,13%;5,62%;
06/04/2012;899479,43;0;49,73;9,85;3,996;0,19%;8,57%;
13/04/2012;1621031,7;0;69,07;20,59;3,891;0,22%;7,14%;
13/04/2012;1935869,1;0;68,08;20,04;3,891;0,22%;6,89%;
13/04/2012;420789,74;0;72,83;22,68;3,891;0,23%;6,66%;
13/04/2012;2105301,39;0;68,69;20,38;3,881;0,13%;4,31%;
13/04/2012;351832,03;0;70,56;21,42;3,891;0,22%;5,80%;
13/04/2012;1616394,45;0;71,29;21,83;3,891;0,22%;5,96%;
13/04/2012;517420,23;0;41,43;5,24;3,901;0,21%;8,35%;
13/04/2012;909989,45;0;65,19;18,44;3,891;0,23%;5,68%;
13/04/2012;578539,86;0;69,19;20,66;3,891;0,23%;5,54%;
13/04/2012;1974687,51;0;70,28;21,27;4,254;0,13%;7,38%;
13/04/2012;1472752,01;0;72,74;22,63;3,891;0,23%;6,66%;
13/04/2012;1083811,19;0;64,28;17,93;4,254;0,13%;11,63%;
13/04/2012;2057637,86;0;51,7;10,94;3,833;0,13%;5,97%;
13/04/2012;1912909,69;0;51,83;11,02;4,044;0,19%;8,57%;
13/04/2012;558585,13;0;43,52;6,4;4,187;0,13%;8,35%;
13/04/2012;450756,71;0;45,83;7,68;3,901;0,21%;6,17%;
13/04/2012;877055,32;0;46,94;8,3;3,833;0,13%;6,24%;
13/04/2012;998443,5;0;47,75;8,75;4,025;0,13%;8,30%;
13/04/2012;1365098,46;0;44,42;6,9;4,187;0,13%;8,35%;
13/04/2012;2045396,06;0;45,68;7,6;4,044;0,21%;7,14%;
13/04/2012;769319,04;0;69,03;20,57;3,891;0,22%;6,89%;
13/04/2012;939118,24;0;49,89;9,94;4,025;0,14%;7,67%;
13/04/2012;1231752,54;0;41,81;5,45;4,025;0,13%;4,13%;
13/04/2012;1285783,87;0;48,65;9,25;4,187;0,13%;8,98%;
13/04/2012;658691,56;0;42,46;5,81;4,044;0,21%;7,14%;
13/04/2012;889670,29;0;36,9;2,72;4,025;0,13%;7,49%;
13/04/2012;1650405,21;0;52,22;11,23;4,187;0,14%;8,25%;
13/04/2012;1290684,95;0;64,28;17,93;4,254;0,13%;11,63%;
13/04/2012;520493,83;0;49,89;9,94;4,025;0,13%;8,35%;
13/04/2012;428784,7;0;69,03;20,57;3,891;0,22%;6,89%;
13/04/2012;1407842,91;0;69,03;20,57;3,891;0,22%;6,89%;
13/04/2012;1171834,47;0;52,1;11,17;3,901;0,21%;8,35%;
13/04/2012;312698,67;0;73,17;22,87;4,254;0,13%;7,40%;
13/04/2012;987353,65;0;59,12;15,07;3,881;0,13%;9,58%;
13/04/2012;788633,42;0;52,22;11,23;4,044;0,14%;8,88%;
13/04/2012;339407,94;0;72,54;22,52;3,919;0,22%;6,99%;
13/04/2012;506973,17;0;72,54;22,52;3,891;0,22%;6,99%;
13/04/2012;435790,74;0;64,28;17,93;4,254;0,13%;11,63%;
13/04/2012;1580732,73;0;71,59;21,99;3,891;0,22%;6,99%;
13/04/2012;857811,17;0;40,65;4,81;4,025;0,13%;4,13%;
13/04/2012;1323004,73;0;46,84;8,24;3,901;0,21%;6,55%;
13/04/2012;639123,45;0;70,28;21,27;4,254;0,13%;7,38%;
13/04/2012;665687,92;0;70,18;21,21;3,891;0,21%;9,58%;
13/04/2012;311390,22;0;51,7;10,94;3,833;0,13%;5,62%;
13/04/2012;781970,6;0;51,83;11,02;4,044;0,19%;8,57%;
20/04/2012;1521577,87;0;66,76;19,31;3,877;0,22%;7,14%;
20/04/2012;1847344,45;0;65,69;18,72;3,877;0,22%;6,89%;
20/04/2012;434822,13;0;72,05;22,25;3,877;0,23%;6,66%;
20/04/2012;2144336,89;0;68,6;20,33;3,864;0,13%;4,31%;
20/04/2012;330063,06;0;67,33;19,63;3,877;0,22%;5,80%;
20/04/2012;1456073,24;0;68,64;20,36;3,877;0,13%;5,96%;
20/04/2012;457340,06;0;39,3;4,06;3,936;0,20%;8,35%;
20/04/2012;872288,46;0;63,59;17,55;3,877;0,23%;5,68%;
20/04/2012;542819,03;0;68,04;20,02;3,877;0,23%;5,54%;
20/04/2012;1777166,53;0;67,75;19,86;4,111;0,13%;7,38%;
20/04/2012;1315356,99;0;71,97;22,21;3,877;0,23%;6,66%;
20/04/2012;1006486,96;0;66,73;19,29;4,222;0,13%;11,63%;
20/04/2012;1955689,12;0;50,24;10,13;3,845;0,13%;5,97%;
20/04/2012;1875686,44;0;63,13;17,29;4,027;0,19%;8,57%;
20/04/2012;534780,57;0;54,47;12,48;4,17;0,14%;8,35%;
20/04/2012;436221,26;0;43,61;6,45;3,936;0,20%;6,17%;
20/04/2012;1119979,98;0;47,69;8,72;3,845;0,13%;6,24%;
20/04/2012;1025813,8;0;60,88;16,04;4,046;0,14%;8,30%;
20/04/2012;1255087,26;0;55,2;12,89;4,17;0,14%;8,35%;
20/04/2012;1884427,84;0;60,11;15,62;4,027;0,21%;7,14%;
20/04/2012;734858,91;0;66,97;19,43;3,877;0,22%;6,89%;
20/04/2012;1000342,87;0;58,81;14,89;4,046;0,14%;7,67%;
20/04/2012;1287899,41;0;56,55;13,64;4,046;0,14%;4,13%;
20/04/2012;1208654,4;0;61,05;16,14;4,17;0,14%;8,98%;
20/04/2012;661566,48;0;57,1;13,94;4,027;0,21%;7,14%;
20/04/2012;923600,02;0;50,81;10,45;4,046;0,14%;7,49%;
20/04/2012;1639999,47;0;62,62;17,01;4,17;0,14%;8,25%;
20/04/2012;1180797,2;0;66,73;19,29;4,222;0,13%;11,63%;
20/04/2012;525200,59;0;58,81;14,89;4,046;0,14%;8,35%;
20/04/2012;462909,41;0;66,97;19,43;3,877;0,22%;6,89%;
20/04/2012;1407036,59;0;66,97;19,43;3,877;0,22%;6,89%;
20/04/2012;1121405,91;0;49,15;9,53;3,936;0,20%;8,35%;
20/04/2012;261837,2;0;72,94;22,74;4,111;0,13%;7,40%;
20/04/2012;977628,78;0;55,34;12,97;3,864;0,13%;9,58%;
20/04/2012;794660,24;0;62,62;17,01;4,027;0,14%;8,88%;
20/04/2012;323915,32;0;70,87;21,59;3,918;0,22%;6,99%;
20/04/2012;523483,19;0;70,87;21,59;3,877;0,22%;6,99%;
20/04/2012;401615,8;0;66,73;19,29;4,222;0,13%;11,63%;
20/04/2012;1433391,04;0;70,04;21,13;3,877;0,22%;6,99%;
20/04/2012;896979,93;0;55,3;12,94;4,046;0,14%;4,13%;
20/04/2012;1220815,33;0;43,57;6,43;3,936;0,20%;6,55%;
20/04/2012;552529,23;0;67,75;19,86;4,111;0,13%;7,38%;
20/04/2012;638144,98;0;67,28;19,6;3,877;0,21%;9,58%;
20/04/2012;323233,8;0;50,24;10,13;3,845;0,13%;5,62%;
20/04/2012;776661,74;0;63,13;17,29;4,027;0,19%;8,57%;
27/04/2012;1468928,37;0;67,23;19,57;3,814;0,22%;7,14%;
27/04/2012;1764133,09;0;67,2;19,56;3,814;0,21%;6,89%;
27/04/2012;394616,11;0;73,39;22,99;3,814;0,23%;6,66%;
27/04/2012;2064065,66;0;76,47;24,71;3,81;0,13%;4,31%;
27/04/2012;324839,74;0;68,96;20,53;3,814;0,22%;5,80%;
27/04/2012;1456221,1;0;71,5;21,94;3,814;0,22%;5,96%;
27/04/2012;467827,75;0;51,49;10,83;3,927;0,21%;8,35%;
27/04/2012;879448,25;0;70,34;21,3;3,814;0,23%;5,68%;
27/04/2012;550414,99;0;73,07;22,82;3,814;0,23%;5,54%;
27/04/2012;1712987,56;0;80,11;26,73;4,088;0,13%;7,38%;
27/04/2012;1236238,29;0;73,4;23;3,814;0,23%;6,66%;
27/04/2012;1004252,38;0;77,99;25,55;4,193;0,13%;11,63%;
27/04/2012;1970121,65;0;64,8;18,22;3,842;0,13%;5,97%;
27/04/2012;1784029,95;0;53,2;11,78;4,004;0,19%;8,57%;
27/04/2012;527402,62;0;41,57;5,32;4,163;0,14%;8,35%;
27/04/2012;398445,15;0;59,69;15,38;3,927;0,21%;6,17%;
27/04/2012;925916,65;0;59,11;15,06;3,842;0,13%;6,24%;
27/04/2012;961186,23;0;50,43;10,24;4,023;0,14%;8,30%;
27/04/2012;1285897,24;0;42,45;5,81;4,163;0,14%;8,35%;
27/04/2012;1886503,93;0;47,64;8,69;4,004;0,21%;7,14%;
27/04/2012;674829,58;0;69,21;20,67;3,814;0,21%;6,89%;
27/04/2012;922539,94;0;51,42;10,79;4,023;0,14%;7,67%;
27/04/2012;1277758,76;0;44,62;7,01;4,023;0,14%;4,13%;
27/04/2012;1194334,65;0;49,26;9,59;4,163;0,14%;8,98%;
27/04/2012;655157,32;0;44,2;6,78;4,004;0,21%;7,14%;
27/04/2012;911969;0;43,6;6,44;4,023;0,14%;7,49%;
27/04/2012;1565498,84;0;52,33;11,29;4,163;0,14%;8,25%;
27/04/2012;1170456,16;0;77,99;25,55;4,193;0,13%;11,63%;
27/04/2012;497250,22;0;51,42;10,79;4,023;0,14%;8,35%;
27/04/2012;433744,83;0;69,21;20,67;3,814;0,21%;6,89%;
27/04/2012;1311352,25;0;69,21;20,67;3,814;0,21%;6,89%;
27/04/2012;1126962,44;0;61,76;16,53;3,927;0,21%;8,35%;
27/04/2012;249798,75;0;83,07;28,37;4,088;0,13%;7,40%;
27/04/2012;940299,87;0;66,49;19,16;3,81;0,13%;9,58%;
27/04/2012;721212,45;0;52,33;11,29;4,004;0,14%;8,88%;
27/04/2012;308389,82;0;70,06;21,14;3,888;0,22%;6,99%;
27/04/2012;528807,45;0;70,06;21,14;3,814;0,22%;6,99%;
27/04/2012;419964,77;0;77,99;25,55;4,193;0,13%;11,63%;
27/04/2012;1456997,2;0;69,11;20,62;3,814;0,22%;6,99%;
27/04/2012;875372,91;0;47,51;8,62;4,023;0,14%;4,13%;
27/04/2012;1248950,65;0;57,66;14,26;3,927;0,21%;6,55%;
27/04/2012;526625,49;0;80,11;26,73;4,088;0,13%;7,38%;
27/04/2012;593138,59;0;78,27;25,71;3,814;0,21%;9,58%;
27/04/2012;330338,36;0;64,8;18,22;3,842;0,13%;5,62%;
27/04/2012;711571,88;0;53,2;11,78;4,004;0,19%;8,57%;
04/05/2012;1684519,99;0;75,55;24,19;3,749;0,22%;7,14%;
04/05/2012;1923957,09;0;76,73;24,85;3,749;0,22%;6,89%;
04/05/2012;439913,57;0;79,51;26,39;3,749;0,23%;6,66%;
04/05/2012;2196968,33;0;80,14;26,74;3,747;0,13%;4,31%;
04/05/2012;360932,69;0;77,1;25,06;3,749;0,22%;5,80%;
04/05/2012;1543461,12;0;77,66;25,37;3,749;0,22%;5,96%;
04/05/2012;465198,89;0;45,38;7,43;3,903;0,20%;8,35%;
04/05/2012;937232,09;0;73,96;23,31;3,749;0,23%;5,68%;
04/05/2012;586289,08;0;78,98;26,1;3,749;0,23%;5,54%;
04/05/2012;1821364,42;0;77,02;25,01;4,058;0,13%;7,38%;
04/05/2012;1370251,22;0;79,07;26,15;3,749;0,23%;6,66%;
04/05/2012;1073433,69;0;76,03;24,46;4,171;0,13%;11,63%;
04/05/2012;1995994,51;0;54,41;12,45;3,831;0,13%;5,97%;
04/05/2012;1949354,29;0;55,21;12,89;3,951;0,19%;8,57%;
04/05/2012;577868,38;0;51,04;10,58;4,124;0,13%;8,35%;
04/05/2012;426959,62;0;51,34;10,74;3,903;0,20%;6,17%;
04/05/2012;930121,14;0;48,86;9,37;3,831;0,13%;6,24%;
04/05/2012;1050027,89;0;49,66;9,81;3,991;0,13%;8,30%;
04/05/2012;1405007,44;0;50,76;10,42;4,124;0,13%;8,35%;
04/05/2012;2163510,89;0;62,74;17,08;3,951;0,21%;7,14%;
04/05/2012;697645,32;0;77,53;25,29;3,749;0,22%;6,89%;
04/05/2012;1005083,31;0;50,75;10,42;3,991;0,14%;7,67%;
04/05/2012;1317379,68;0;45,88;7,71;3,991;0,13%;4,13%;
04/05/2012;1306551,71;0;52,14;11,19;4,124;0,13%;8,98%;
04/05/2012;696421,72;0;58,76;14,87;3,951;0,21%;7,14%;
04/05/2012;946573,29;0;40,29;4,61;3,991;0,13%;7,49%;
04/05/2012;1669388,45;0;53,68;12,04;4,124;0,14%;8,25%;
04/05/2012;1450628,85;0;76,03;24,46;4,171;0,13%;11,63%;
04/05/2012;504963,84;0;50,75;10,42;3,991;0,13%;8,35%;
04/05/2012;454477,54;0;77,53;25,29;3,749;0,22%;6,89%;
04/05/2012;1391257,28;0;77,53;25,29;3,749;0,22%;6,89%;
04/05/2012;1187384,53;0;58,29;14,61;3,903;0,20%;8,35%;
04/05/2012;270497,51;0;82,43;28,02;4,058;0,13%;7,40%;
04/05/2012;991104,4;0;65,04;18,36;3,747;0,13%;9,58%;
04/05/2012;772036,6;0;53,68;12,04;3,951;0,14%;8,88%;
04/05/2012;312467,52;0;77,17;25,09;3,835;0,22%;6,99%;
04/05/2012;535311,64;0;77,17;25,09;3,749;0,22%;6,99%;
04/05/2012;491755,69;0;76,03;24,46;4,171;0,13%;11,63%;
04/05/2012;1512227,34;0;77,15;25,08;3,749;0,22%;6,99%;
04/05/2012;993311,59;0;44,47;6,93;3,991;0,13%;4,13%;
04/05/2012;1359770,73;0;52,86;11,59;3,903;0,20%;6,55%;
04/05/2012;609274,89;0;77,02;25,01;4,058;0,13%;7,38%;
04/05/2012;637964,2;0;77,47;25,26;3,749;0,21%;9,58%;
04/05/2012;326053,28;0;54,41;12,45;3,831;0,13%;5,62%;
04/05/2012;782300,68;0;55,21;12,89;3,951;0,19%;8,57%;
11/05/2012;1611096,05;0;73,77;23,21;3,688;0,22%;7,14%;
11/05/2012;1917520,99;0;73,87;23,26;3,688;0,22%;6,89%;
11/05/2012;431985,36;0;75,19;23,99;3,688;0,23%;6,66%;
11/05/2012;2127661,17;0;67,64;19,8;3,685;0,13%;4,31%;
11/05/2012;333870,52;0;73,45;23,03;3,688;0,22%;5,80%;
11/05/2012;1517075,67;0;72,66;22,59;3,688;0,22%;5,96%;
11/05/2012;460397,41;0;48,54;9,19;3,87;0,20%;8,35%;
11/05/2012;920128,89;0;64,96;18,31;3,688;0,23%;5,68%;
11/05/2012;592572,3;0;70,94;21,63;3,688;0,23%;5,54%;
11/05/2012;1792345,3;0;76,03;24,46;4,186;0,13%;7,38%;
11/05/2012;1300147,07;0;75,13;23,96;3,688;0,23%;6,66%;
11/05/2012;1041995,22;0;77,27;25,15;4,186;0,13%;11,63%;
11/05/2012;2080764,17;0;56,47;13,59;3,809;0,13%;5,97%;
11/05/2012;1987531,05;0;61,24;16,24;3,889;0,19%;8,57%;
11/05/2012;579539,95;0;54,23;12,35;4,055;0,14%;8,35%;
11/05/2012;479855;0;53,57;11,98;3,87;0,20%;6,17%;
11/05/2012;944100,3;0;49,96;9,98;3,809;0,13%;6,24%;
11/05/2012;1060433,1;0;57,44;14,13;3,947;0,14%;8,30%;
11/05/2012;1442873,22;0;55,33;12,96;4,055;0,14%;8,35%;
11/05/2012;2168097,11;0;63,19;17,33;3,889;0,21%;7,14%;
11/05/2012;649945,54;0;74,14;23,41;3,688;0,22%;6,89%;
11/05/2012;997868,63;0;56,72;13,73;3,947;0,14%;7,67%;
11/05/2012;1321914,34;0;52,9;11,61;3,947;0,14%;4,13%;
11/05/2012;1355391,79;0;58,7;14,83;4,055;0,14%;8,98%;
